NO,Tahun,NAMA_BANK,NAMA_SKEMA,NAMA_SEKTOR,BULAN,NAMA_PROVINSI,NAMA_WILAYAH,JML_DEBITUR, JML_PENYALURAN , JML_OUTSTANDING ,
6714,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",7,Maluku,Kab. Maluku Tenggara,1," 100,000,000.00 "," 25,563,865.00 ",
6715,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",7,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 "," 76,657,280.00 ",
6716,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",7,Maluku,Kota Ambon,2," 75,000,000.00 "," 58,815,805.00 ",
6717,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kab. Buru,3," 140,000,000.00 "," 108,193,515.00 ",
6718,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kab. Maluku Tengah,2," 75,000,000.00 "," 51,572,338.00 ",
6719,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kota Ambon,1," 50,000,000.00 "," 40,974,351.00 ",
6720,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kab. Buru,7," 265,000,000.00 "," 202,630,325.00 ",
6721,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 "," 84,554,896.00 ",
6722,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kota Ambon,4," 170,000,000.00 "," 136,537,796.00 ",
6723,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kab. Buru,2," 100,000,000.00 "," 87,246,229.00 ",
6724,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kab. Maluku Tengah,3," 125,000,000.00 "," 107,228,535.00 ",
6725,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kab. Maluku Tenggara,2," 200,000,000.00 "," 177,825,949.00 ",
6726,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kota Ambon,3," 259,800,000.00 "," 222,636,540.00 ",
6727,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",11,Maluku,Kab. Buru,1," 100,000,000.00 "," 87,174,186.00 ",
6728,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",11,Maluku,Kota Ambon,1," 50,000,000.00 "," 43,580,642.00 ",
6729,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",12,Maluku,Kab. Buru,1," 50,000,000.00 "," 44,806,023.00 ",
6730,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",12,Maluku,Kab. Maluku Tengah,2," 60,000,000.00 "," 51,729,669.00 ",
6731,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",12,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 "," 89,754,704.00 ",
6732,2025,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",12,Maluku,Kota Ambon,1," 100,000,000.00 "," 87,515,185.00 ",
6733,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,1,Maluku,Kab. Buru,2," 50,000,000.00 "," 26,588,738.00 ",
6734,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,1,Maluku,Kab. Maluku Tengah,2," 185,000,000.00 "," 128,326,181.00 ",
6735,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,1,Maluku,Kota Ambon,1," 100,000,000.00 "," 63,229,130.00 ",
6736,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,1,Maluku,Kota Tual,1," 35,200,000.00 "," 22,257,320.00 ",
6737,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Buru,1," 80,000,000.00 "," 50,583,575.00 ",
6738,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Maluku Tengah,3," 150,000,000.00 "," 100,301,879.00 ",
6739,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Maluku Tenggara,1," 20,000,000.00 "," 13,188,321.00 ",
6740,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Seram Bagian Barat,1," 95,000,000.00 "," 60,398,915.00 ",
6741,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kota Ambon,11," 595,000,000.00 "," 338,092,293.00 ",
6742,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kota Tual,1," 34,100,000.00 "," 24,330,109.00 ",
6743,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kab. Kepulauan Tanimbar,1," 70,000,000.00 "," 48,086,961.00 ",
6744,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kab. Maluku Tengah,2," 150,000,000.00 "," 71,142,822.00 ",
6745,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kota Ambon,9," 590,000,000.00 "," 374,750,239.00 ",
6746,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,4,Maluku,Kab. Buru,1," 100,000,000.00 "," 71,339,465.00 ",
6747,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,4,Maluku,Kab. Maluku Tengah,3," 220,000,000.00 "," 167,320,710.00 ",
6748,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,4,Maluku,Kab. Seram Bagian Timur,1," 100,000,000.00 "," 71,338,403.00 ",
6749,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,4,Maluku,Kota Ambon,10," 665,000,000.00 "," 427,854,505.00 ",
6750,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,5,Maluku,Kab. Buru,4," 360,000,000.00 "," 266,858,488.00 ",
6751,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,5,Maluku,Kab. Maluku Tengah,3," 225,000,000.00 "," 172,565,803.00 ",
6752,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,5,Maluku,Kota Ambon,8," 555,000,000.00 "," 383,486,575.00 ",
6753,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,6,Maluku,Kota Ambon,7," 483,200,000.00 "," 324,363,954.00 ",
6754,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kab. Maluku Tengah,1," 20,000,000.00 "," 11,332,371.00 ",
6755,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kota Ambon,10," 818,200,000.00 "," 585,087,877.00 ",
6756,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kota Tual,1," 100,000,000.00 "," 84,950,581.00 ",
6757,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Buru,1," 90,000,000.00 "," 71,372,668.00 ",
6758,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Maluku Tengah,5," 250,000,000.00 "," 198,055,911.00 ",
6759,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Maluku Tenggara,1," 100,000,000.00 "," 86,864,761.00 ",
6760,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kota Ambon,7," 505,000,000.00 "," 405,343,239.00 ",
6761,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kab. Buru,2," 200,000,000.00 "," 169,109,792.00 ",
6762,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kab. Maluku Tengah,3," 140,000,000.00 "," 117,062,189.00 ",
6763,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kab. Seram Bagian Barat,1," 87,400,000.00 "," 71,611,610.00 ",
6764,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kota Ambon,5," 340,000,000.00 "," 271,860,713.00 ",
6765,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kota Tual,1," 50,000,000.00 "," 42,277,448.00 ",
6766,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,10,Maluku,Kab. Maluku Tengah,4," 195,000,000.00 "," 164,962,116.00 ",
6767,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,10,Maluku,Kab. Maluku Tenggara,2," 145,000,000.00 "," 126,383,863.00 ",
6768,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,10,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 "," 87,161,283.00 ",
6769,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,10,Maluku,Kota Ambon,10," 595,000,000.00 "," 491,495,951.00 ",
6770,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,12,Maluku,Kab. Buru,1," 35,000,000.00 "," 29,460,642.00 ",
6771,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,12,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 "," 84,024,781.00 ",
6772,2025,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,12,Maluku,Kota Ambon,6," 375,000,000.00 "," 341,625,175.00 ",
6773,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Buru,19," 1,215,000,000.00 "," 647,781,093.00 ",
6774,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Kepulauan Tanimbar,7," 307,800,000.00 "," 128,471,467.00 ",
6775,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Maluku Tengah,13," 759,300,000.00 "," 415,062,395.00 ",
6776,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Maluku Tenggara,3," 120,000,000.00 "," 56,838,995.00 ",
6777,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Seram Bagian Barat,3," 195,000,000.00 "," 120,567,475.00 ",
6778,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Seram Bagian Timur,1," 70,000,000.00 "," 46,159,129.00 ",
6779,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kota Ambon,14," 635,000,000.00 "," 285,903,778.00 ",
6780,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Buru,16," 1,003,900,000.00 "," 611,950,337.00 ",
6781,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Buru Selatan,1," 90,000,000.00 "," 56,906,327.00 ",
6782,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Kepulauan Tanimbar,13," 650,000,000.00 "," 335,257,815.00 ",
6783,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Tengah,11," 450,000,000.00 "," 197,110,609.00 ",
6784,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Tenggara,1," 60,000,000.00 "," 30,915,255.00 ",
6785,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Seram Bagian Barat,3," 110,000,000.00 "," 62,372,161.00 ",
6786,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kota Ambon,27," 1,388,000,000.00 "," 775,740,618.00 ",
6787,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kota Tual,3," 100,000,000.00 "," 55,479,972.00 ",
6788,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Buru,1," 20,000,000.00 "," 6,867,129.00 ",
6789,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Kepulauan Tanimbar,7," 470,000,000.00 "," 285,963,342.00 ",
6790,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Maluku Tengah,14," 729,300,000.00 "," 386,322,547.00 ",
6791,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Maluku Tenggara,2," 145,000,000.00 "," 99,548,330.00 ",
6792,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Seram Bagian Barat,4," 210,000,000.00 "," 97,306,085.00 ",
6793,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kota Ambon,20," 996,000,000.00 "," 616,280,729.00 ",
6794,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kota Tual,3," 80,000,000.00 "," 44,629,564.00 ",
6795,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Buru,5," 395,100,000.00 "," 282,125,214.00 ",
6796,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Kepulauan Tanimbar,3," 205,100,000.00 "," 144,011,726.00 ",
6797,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Maluku Tengah,16," 857,100,000.00 "," 482,850,020.00 ",
6798,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Seram Bagian Barat,2," 115,000,000.00 "," 74,239,908.00 ",
6799,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Ambon,15," 760,000,000.00 "," 481,142,706.00 ",
6800,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Tual,2," 90,000,000.00 "," 59,298,909.00 ",
6801,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Buru,15," 970,000,000.00 "," 632,010,977.00 ",
6802,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Kepulauan Tanimbar,3," 220,000,000.00 "," 161,843,931.00 ",
6803,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Maluku Tengah,18," 925,000,000.00 "," 565,373,819.00 ",
6804,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Maluku Tenggara,2," 60,000,000.00 "," 44,426,692.00 ",
6805,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 "," 55,649,629.00 ",
6806,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Seram Bagian Timur,1," 60,000,000.00 "," 36,013,519.00 ",
6807,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kota Ambon,26," 1,250,000,000.00 "," 853,859,072.00 ",
6808,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Buru,7," 490,000,000.00 "," 342,861,666.00 ",
6809,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Kepulauan Aru,1," 100,000,000.00 "," 76,683,605.00 ",
6810,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Maluku Tengah,10," 611,600,000.00 "," 443,225,970.00 ",
6811,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Maluku Tenggara,1," 50,000,000.00 "," 38,463,744.00 ",
6812,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Seram Bagian Barat,1," 40,000,000.00 "," 25,650,292.00 ",
6813,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Ambon,10," 510,000,000.00 "," 366,182,506.00 ",
6814,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Buru,10," 740,000,000.00 "," 544,929,606.00 ",
6815,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Buru Selatan,1," 35,000,000.00 "," 27,756,035.00 ",
6816,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Kepulauan Tanimbar,10," 740,000,000.00 "," 583,270,438.00 ",
6817,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Maluku Tengah,17," 1,165,000,000.00 "," 907,279,647.00 ",
6818,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Maluku Tenggara,3," 155,000,000.00 "," 99,857,219.00 ",
6819,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Seram Bagian Barat,4," 235,000,000.00 "," 185,287,294.00 ",
6820,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kota Ambon,14," 724,000,000.00 "," 555,220,610.00 ",
6821,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kota Tual,1," 50,000,000.00 "," 25,575,381.00 ",
6822,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Buru,14," 820,000,000.00 "," 646,942,160.00 ",
6823,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Kepulauan Tanimbar,8," 510,000,000.00 "," 415,367,793.00 ",
6824,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Maluku Tengah,15," 701,000,000.00 "," 552,362,501.00 ",
6825,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Maluku Tenggara,1," 100,000,000.00 "," 82,159,647.00 ",
6826,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Seram Bagian Barat,1," 50,000,000.00 "," 40,967,738.00 ",
6827,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kota Ambon,18," 700,000,000.00 "," 533,527,723.00 ",
6828,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kota Tual,1," 50,000,000.00 "," 41,087,541.00 ",
6829,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kab. Buru,15," 899,000,000.00 "," 738,689,626.00 ",
6830,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kab. Buru Selatan,1," 50,000,000.00 "," 38,055,375.00 ",
6831,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kab. Kepulauan Tanimbar,7," 385,000,000.00 "," 318,760,952.00 ",
6832,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kab. Maluku Tengah,15," 710,000,000.00 "," 546,452,635.00 ",
6833,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kab. Seram Bagian Barat,2," 58,500,000.00 "," 50,207,437.00 ",
6834,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kota Ambon,22," 1,145,000,000.00 "," 878,491,552.00 ",
6835,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kab. Buru,8," 505,000,000.00 "," 437,572,515.00 ",
6836,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kab. Kepulauan Tanimbar,5," 330,000,000.00 "," 267,219,418.00 ",
6837,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kab. Maluku Tengah,12," 655,000,000.00 "," 547,995,750.00 ",
6838,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kab. Maluku Tenggara,1," 100,000,000.00 "," 84,554,896.00 ",
6839,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kab. Seram Bagian Barat,2," 130,000,000.00 "," 113,530,525.00 ",
6840,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kota Ambon,11," 710,000,000.00 "," 602,314,088.00 ",
6841,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kota Tual,3," 115,000,000.00 "," 97,640,533.00 ",
6842,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,11,Maluku,Kab. Buru,3," 230,000,000.00 "," 200,453,950.00 ",
6843,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,11,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 "," 84,354,869.00 ",
6844,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,11,Maluku,Kota Tual,1," 50,000,000.00 "," 42,260,590.00 ",
6845,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,12,Maluku,Kab. Buru,2," 150,000,000.00 "," 134,632,737.00 ",
6846,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,12,Maluku,Kab. Buru Selatan,1," 100,000,000.00 "," 89,767,542.00 ",
6847,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,12,Maluku,Kab. Kepulauan Tanimbar,1," 100,000,000.00 "," 92,143,857.00 ",
6848,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,12,Maluku,Kab. Maluku Tengah,11," 770,000,000.00 "," 679,196,729.00 ",
6849,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,12,Maluku,Kab. Maluku Tenggara,1," 20,000,000.00 "," 17,950,940.00 ",
6850,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,12,Maluku,Kab. Seram Bagian Barat,6," 403,000,000.00 "," 366,890,760.00 ",
6851,2025,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,12,Maluku,Kota Ambon,7," 365,000,000.00 "," 325,783,004.00 ",
6852,2025,Bank Mandiri,MIKRO,PERIKANAN,1,Maluku,Kab. Maluku Tenggara,1," 75,000,000.00 "," 47,421,855.00 ",
6853,2025,Bank Mandiri,MIKRO,PERIKANAN,1,Maluku,Kota Ambon,1," 100,000,000.00 "," 63,790,930.00 ",
6854,2025,Bank Mandiri,MIKRO,PERIKANAN,1,Maluku,Kota Tual,1," 30,000,000.00 ", -   ,
6855,2025,Bank Mandiri,MIKRO,PERIKANAN,2,Maluku,Kab. Buru,2," 105,000,000.00 "," 71,482,215.00 ",
6856,2025,Bank Mandiri,MIKRO,PERIKANAN,3,Maluku,Kab. Buru,2," 55,000,000.00 "," 29,260,023.00 ",
6857,2025,Bank Mandiri,MIKRO,PERIKANAN,4,Maluku,Kab. Buru,3," 200,000,000.00 "," 142,652,340.00 ",
6858,2025,Bank Mandiri,MIKRO,PERIKANAN,4,Maluku,Kota Tual,2," 75,000,000.00 "," 51,956,615.00 ",
6859,2025,Bank Mandiri,MIKRO,PERIKANAN,5,Maluku,Kab. Buru,2," 100,000,000.00 "," 73,998,372.00 ",
6860,2025,Bank Mandiri,MIKRO,PERIKANAN,5,Maluku,Kab. Maluku Tengah,1," 15,000,000.00 "," 8,350,530.00 ",
6861,2025,Bank Mandiri,MIKRO,PERIKANAN,5,Maluku,Kota Tual,1," 40,000,000.00 "," 28,551,719.00 ",
6862,2025,Bank Mandiri,MIKRO,PERIKANAN,6,Maluku,Kab. Buru,3," 160,000,000.00 "," 118,831,067.00 ",
